345, 0.409758
909, 0.25307
822, 0.645915
689, 0.330669
67, 0.208979
721, 0.206664
200, 0.467324
628, 0.224594
972, 0.418077
96, 0.620268
359, 0.617946
345, 0.279114
420, 0.603532
298, 0.396792
972, 0.739105
260, 0.253011
174, 0.489344
54, 0.413985
715, 0.280117
925, 0.19924
101, 0.429898
652, 0.308657
909, 0.38699
715, 0.431006
359, 0.542082
96, 0.716984
359, 0.301216
168, 0.191081
678, 0.635518
716, 0.228676
87, 0.608363
429, 0.12748
144, 0.30921
729, 0.693756
54, 0.196631
124, 0.544887
628, 0.275287
709, 0.616892
988, 0.247066
402, 0.585119
525, 0.454186
972, 0.556597
721, 0.357297
696, 0.515512
96, 0.696814
328, 0.32804
266, 0.381441
266, 0.356933
721, 0.131061
96, 0.407658
675, 0.441991
678, 0.813214
900, 0.396839
678, 0.629612
578, 0.426851
525, 0.183007
278, 0.345982
900, 0.74993
54, 0.607429
402, 0.448009
729, 0.800197
678, 0.33886
575, 0.430716
721, 0.32712
95, 0.508471
909, 0.380029
96, 0.208271
345, 0.545864
825, 0.362838
866, 0.457072
526, 0.153318
169, 0.588559
345, 0.362349
729, 0.613872
525, 0.369709
729, 0.835211
909, 0.306383
328, 0.357379
795, 0.199034
972, 0.502926
721, 0.225158
526, 0.474852
723, 0.504375
795, 0.154861
525, 0.41231
729, 0.546201
299, 0.548897
729, 0.643079
169, 0.479038
751, 0.446216
628, 0.345495
96, 0.853964
169, 0.555319
341, 0.731265
715, 0.321933
525, 0.340158
345, 0.360341
628, 0.256652
830, 0.340858
328, 0.308909
278, 0.312116
972, 0.409574
168, 0.417521
721, 0.222209
525, 0.28945
647, 0.377742
578, 0.497183
920, 0.457059
988, 0.200682
689, 0.614155
429, 0.125149
345, 0.417015
578, 0.165986
647, 0.541752
715, 0.34819
94, 0.585189
144, 0.300108
715, 0.444125
690, 0.292022
341, 0.236755
253, 0.535094
277, 0.43127
413, 0.379546
345, 0.477051
678, 0.361727
628, 0.17919
526, 0.405505
200, 0.465342
515, 0.536396
200, 0.159796
328, 0.620217
402, 0.377406
526, 0.36327
652, 0.472794
715, 0.292887
298, 0.560123
696, 0.361993
168, 0.439438
96, 0.286312
721, 0.266036
124, 0.450143
678, 0.6776
54, 0.216867
29, 0.246897
417, 0.331355
972, 0.590683
200, 0.383554
168, 0.607382
221, 0.244779
925, 0.26972
526, 0.0997367
166, 0.563906
96, 0.496214
578, 0.212664
169, 0.465874
678, 0.717706
526, 0.088837
200, 0.486665
168, 0.355912
678, 0.517635
578, 0.242304
972, 0.42962
34, 0.475468
632, 0.379056
972, 0.552729
715, 0.440499
209, 0.16738
628, 0.157818
866, 0.45583
955, 0.278879
866, 0.466185
327, 0.713896
174, 0.363757
277, 0.588819
578, 0.30555
94, 0.853468
525, 0.321006
356, 0.406043
696, 0.721727
526, 0.609991
413, 0.492981
95, 0.550141
169, 0.34247
546, 0.479108
96, 0.532077
909, 0.480781
830, 0.184108
972, 0.0867592
525, 0.238148
71, 0.583836
96, 0.768537
689, 0.392538
525, 0.402438
200, 0.426453
909, 0.227727
169, 0.419622
955, 0.379993
721, 0.144008
924, 0.459286
678, 0.456939
96, 0.594738
93, 0.446335
689, 0.186836
526, 0.490158
578, 0.201101
729, 0.385626
95, 0.648167
96, 0.566181
507, 0.397336
795, 0.250764
575, 0.303711
95, 0.618562
972, 0.752465
278, 0.209164
359, 0.481413
972, 0.514304
278, 0.36048
526, 0.217392
96, 0.553591
689, 0.529226
669, 0.568955
678, 0.457785
278, 0.225767
94, 0.71413
972, 0.35256
972, 0.619033
221, 0.286954
729, 0.687267
830, 0.410022
972, 0.159331
955, 0.307719
101, 0.345326
345, 0.343562
266, 0.440818
96, 0.684888
721, 0.320434
359, 0.209719
972, 0.338219
972, 0.601593
955, 0.372854
101, 0.496816
690, 0.544864
221, 0.443622
729, 0.750999
168, 0.379724
715, 0.351371
95, 0.407381
526, 0.343564
247, 0.178507
200, 0.437303
988, 0.262043
628, 0.0810869
94, 0.375696
721, 0.325306
359, 0.396661
972, 0.441336
678, 0.205178
738, 0.669457
751, 0.525253
345, 0.259587
909, 0.495365
67, 0.200463
715, 0.335522
628, 0.352705
690, 0.570074
211, 0.581156
124, 0.729688
546, 0.297186
972, 0.698835
909, 0.36803
420, 0.359351
144, 0.166585
721, 0.128346
721, 0.256264
813, 0.556955
345, 0.414412
909, 0.166042
507, 0.223198
721, 0.275565
247, 0.532189
678, 0.387271
247, 0.44381
402, 0.800806
825, 0.542405
715, 0.393517
402, 0.632534
978, 0.595871
278, 0.289673
345, 0.335827
359, 0.640786
721, 0.41366
429, 0.210175
526, 0.362486
200, 0.551005
978, 0.715027
76, 0.20702
526, 0.315444
96, 0.646849
211, 0.563122
678, 0.603352
689, 0.28894
628, 0.0622724
721, 0.294281
266, 0.477251
200, 0.504485
54, 0.381306
34, 0.297176
738, 0.527195
972, 0.466911
795, 0.118232
67, 0.493065
168, 0.330461
402, 0.581129
678, 0.671014
277, 0.59428
578, 0.264413
721, 0.239458
678, 0.782464
54, 0.541066
277, 0.55459
345, 0.533817
972, 0.584321
972, 0.406946
716, 0.456674
988, 0.426897
199, 0.390268
67, 0.312384
988, 0.449547
429, 0.159978
721, 0.268583
169, 0.498668
174, 0.423415
67, 0.470495
900, 0.393606
526, 0.530868
972, 0.486778
168, 0.167051
266, 0.177999
96, 0.726807
675, 0.557021
67, 0.226808
96, 0.889959
402, 0.772646
920, 0.7341
96, 0.5435
647, 0.503273
345, 0.468699
356, 0.514919
526, 0.114224
525, 0.371242
908, 0.554488
678, 0.685389
972, 0.397976
95, 0.475783
402, 0.74713
278, 0.262467
247, 0.663592
67, 0.333774
359, 0.227301
169, 0.440247
678, 0.461355
972, 0.571766
67, 0.193342
359, 0.488621
67, 0.382218
76, 0.231699
94, 0.5775
356, 0.309146
690, 0.305298
988, 0.125085
54, 0.258709
299, 0.237294
356, 0.304462
729, 0.396889
909, 0.395873
247, 0.366756
988, 0.430326
575, 0.401058
578, 0.455107
144, 0.12184
689, 0.33891
689, 0.453568
647, 0.557968
94, 0.308323
144, 0.142808
628, 0.120986
729, 0.511207
94, 0.28307
526, 0.352359
578, 0.293228
795, 0.337317
253, 0.262925
696, 0.738168
972, 0.438432
54, 0.305668
909, 0.185266
101, 0.724288
221, 0.240733
277, 0.667393
341, 0.581333
716, 0.618695
96, 0.801653
525, 0.218611
721, 0.373026
988, 0.331838
628, 0.193876
124, 0.217943
972, 0.330626
678, 0.419978
647, 0.334326
515, 0.569014
729, 0.685943
247, 0.288171
507, 0.137542
168, 0.316308
217, 0.0730263
675, 0.447265
94, 0.777848
96, 0.699895
402, 0.542404
345, 0.49065
578, 0.472729
909, 0.43344
839, 0.0436409
402, 0.643078
729, 0.531561
652, 0.331684
507, 0.672096
168, 0.404321
94, 0.580848
909, 0.407047
94, 0.402031
94, 0.589352
866, 0.500994
124, 0.347333
67, 0.253296
678, 0.449393
525, 0.365619
569, 0.338381
96, 0.438054
94, 0.685519
96, 0.368808
67, 0.345071
87, 0.503618
628, 0.368681
96, 0.740478
391, 0.509093
345, 0.213333
978, 0.585566
341, 0.861778
144, 0.348432
727, 0.202125
909, 0.613055
822, 0.646261
345, 0.197869
96, 0.587012
168, 0.251844
420, 0.669895
247, 0.38318
628, 0.310412
729, 0.783444
266, 0.422458
96, 0.818534
526, 0.590965
429, 0.18141
689, 0.234477
266, 0.593835
54, 0.331868
972, 0.604354
689, 0.540975
200, 0.421305
920, 0.628614
247, 0.495288
247, 0.513761
526, 0.226179
678, 0.187159
628, 0.155824
507, 0.784244
692, 0.284878
526, 0.454763
96, 0.506696
345, 0.247254
729, 0.54523
690, 0.710034
526, 0.48949
200, 0.471466
729, 0.519834
507, 0.4574
729, 0.753783
715, 0.33932
96, 0.705677
260, 0.20559
909, 0.247928
247, 0.281177
67, 0.415932
721, 0.165283
96, 0.317607
526, 0.232094
716, 0.556555
690, 0.656843
96, 0.806669
211, 0.300075
696, 0.434377
345, 0.446633
753, 0.237459
689, 0.542009
690, 0.443667
168, 0.633538
839, 0.0960318
830, 0.326991
200, 0.231008
729, 0.329616
972, 0.428788
402, 0.372311
518, 0.57323
413, 0.39789
678, 0.532383
546, 0.341364
525, 0.336448
402, 0.587151
96, 0.531284
978, 0.638836
578, 0.539733
716, 0.384076
93, 0.41895
345, 0.274106
96, 0.262866
168, 0.513014
972, 0.513729
721, 0.214737
729, 0.62532
696, 0.545939
144, 0.288774
96, 0.400509
96, 0.558857
578, 0.275495
169, 0.514411
715, 0.388121
909, 0.385369
996, 0.393772
652, 0.285902
716, 0.298891
795, 0.350749
526, 0.304964
168, 0.428661
87, 0.47137
54, 0.185487
94, 0.303383
972, 0.58409
96, 0.354903
678, 0.462469
247, 0.293128
866, 0.617582
345, 0.410879
299, 0.287249
96, 0.621913
628, 0.139153
247, 0.265102
697, 0.241814
67, 0.289281
678, 0.478606
96, 0.434797
359, 0.143719
689, 0.290759
96, 0.87026
972, 0.350343
413, 0.364021
402, 0.35932
578, 0.507106
678, 0.565885
278, 0.384309
900, 0.412845
54, 0.602186
663, 0.850424
972, 0.474667
526, 0.0961689
972, 0.547677
166, 0.632536
972, 0.3753
641, 0.333898
678, 0.746154
144, 0.22072
260, 0.297975
94, 0.461113
34, 0.428105
96, 0.729861
978, 0.491696
652, 0.221306
345, 0.64399
996, 0.479741
689, 0.380109
972, 0.431428
341, 0.425839
526, 0.38748
972, 0.636179
101, 0.378614
278, 0.244286
54, 0.328309
689, 0.448655
721, 0.0976273
578, 0.423302
978, 0.498185
34, 0.196117
647, 0.270144
266, 0.258525
417, 0.388445
526, 0.692462
341, 0.659937
260, 0.129085
628, 0.336243
525, 0.43373
578, 0.20198
696, 0.518523
525, 0.417926
429, 0.220664
972, 0.718932
876, 0.509838
277, 0.369494
715, 0.424015
738, 0.554067
402, 0.69213
96, 0.477138
578, 0.386507
578, 0.356868
689, 0.180692
546, 0.47815
715, 0.403994
690, 0.660771
978, 0.638653
124, 0.352763
211, 0.245061
689, 0.389492
359, 0.429952
652, 0.467509
751, 0.670117
96, 0.615841
345, 0.437317
200, 0.487935
417, 0.530964
996, 0.344513
507, 0.241546
174, 0.558645
328, 0.315369
417, 0.511981
359, 0.465771
211, 0.604417
678, 0.664052
690, 0.538989
144, 0.251464
972, 0.508543
678, 0.450753
696, 0.601654
647, 0.437614
67, 0.245378
866, 0.465583
96, 0.741299
211, 0.344667
84, 0.067322
428, 0.067871
96, 0.586439
972, 0.494097
526, 0.552529
678, 0.535289
76, 0.19258
689, 0.279188
94, 0.5961
715, 0.222257
402, 0.377633
247, 0.285187
345, 0.185994
211, 0.462337
813, 0.437024
822, 0.638201
909, 0.229848
738, 0.706655
277, 0.75724
200, 0.536978
909, 0.38567
95, 0.603491
908, 0.601043
696, 0.573834
356, 0.315043
729, 0.620366
825, 0.341093
199, 0.396955
678, 0.686581
96, 0.624238
298, 0.286477
526, 0.369992
525, 0.372429
95, 0.322714
822, 0.568418
94, 0.769277
647, 0.383407
96, 0.372177
54, 0.202821
211, 0.542582
413, 0.334354
359, 0.064645
278, 0.16088
299, 0.36787
628, 0.196005
689, 0.384006
972, 0.486955
200, 0.386229
327, 0.854642
909, 0.285369
825, 0.381901
825, 0.393129
526, 0.299364
278, 0.226139
675, 0.111086
822, 0.478928
716, 0.375551
95, 0.0866696
546, 0.336312
647, 0.308576
327, 0.839821
95, 0.430757
67, 0.267768
96, 0.713779
46, 0.0764618
678, 0.722644
277, 0.482969
429, 0.211803
101, 0.716879
628, 0.375857
95, 0.400108
